,click_predicted,clicked_groundtruth
30565,0.0,0.0
2349,0.0,0.0
22917,0.0,0.0
63560,0.0,0.0
27030,0.0,0.0
11783,0.0,0.0
54517,0.0,0.0
3239,0.0,0.0
10879,0.0,0.0
72867,0.0,0.0
28636,0.0,0.0
2891,0.0,0.0
90725,0.0,0.0
32721,0.0,0.0
41157,0.0,0.0
22810,0.0,0.0
87118,0.0,0.0
62736,0.0,0.0
85042,0.0,0.0
13797,0.0,0.0
4800,0.0,0.0
21837,0.0,0.0
50752,0.0,1.0
10281,0.0,0.0
87989,0.0,0.0
17315,0.0,0.0
32760,0.0,0.0
37430,0.0,0.0
79886,0.0,0.0
8046,0.0,0.0
86355,0.0,0.0
93709,0.0,0.0
93648,0.0,0.0
72993,0.0,0.0
23153,0.0,0.0
85569,0.0,0.0
61657,0.0,0.0
7194,0.0,0.0
59049,0.0,0.0
88861,0.0,0.0
37723,0.0,0.0
69591,0.0,0.0
35940,0.0,0.0
9136,0.0,0.0
49759,0.0,1.0
51604,0.0,0.0
37539,0.0,0.0
45850,0.0,0.0
92553,0.0,0.0
21691,0.0,0.0
28720,0.0,0.0
68397,0.0,0.0
64601,0.0,0.0
19236,0.0,0.0
59644,0.0,0.0
77199,0.0,0.0
25233,0.0,0.0
88379,0.0,0.0
29953,0.0,0.0
19272,0.0,0.0
9555,0.0,0.0
80463,0.0,0.0
86916,0.0,0.0
37744,0.0,0.0
33361,0.0,0.0
40295,0.0,0.0
26820,0.0,0.0
97973,0.0,0.0
20654,0.0,0.0
44138,0.0,0.0
19923,0.0,0.0
67931,0.0,0.0
75695,0.0,0.0
8600,0.0,0.0
68837,0.0,0.0
12708,0.0,0.0
27907,0.0,0.0
76652,0.0,0.0
21328,0.0,0.0
98612,0.0,0.0
70242,0.0,0.0
98361,0.0,0.0
21420,0.0,0.0
9807,0.0,0.0
30599,0.0,0.0
45280,0.0,0.0
8990,0.0,0.0
16775,0.0,0.0
53162,0.0,0.0
28115,0.0,0.0
15531,0.0,0.0
57126,0.0,0.0
27679,0.0,0.0
84963,0.0,0.0
18819,0.0,0.0
16178,0.0,0.0
61355,0.0,0.0
69622,0.0,0.0
4449,0.0,0.0
3237,0.0,0.0
75965,0.0,0.0
44812,0.0,0.0
84457,0.0,0.0
43462,0.0,0.0
44409,0.0,0.0
89825,0.0,0.0
16131,0.0,0.0
73405,0.0,0.0
75727,0.0,0.0
25270,0.0,0.0
87864,0.0,0.0
60333,0.0,0.0
51865,0.0,0.0
67739,0.0,0.0
62204,0.0,0.0
75153,0.0,0.0
52013,0.0,0.0
44607,0.0,0.0
79412,0.0,0.0
99166,0.0,0.0
15310,0.0,0.0
42895,0.0,0.0
37840,0.0,0.0
79103,0.0,0.0
73648,0.0,0.0
78512,0.0,0.0
34806,0.0,0.0
66368,0.0,0.0
3221,0.0,0.0
32671,0.0,0.0
86037,0.0,0.0
46323,0.0,0.0
79097,0.0,0.0
16532,0.0,0.0
87106,0.0,0.0
38442,0.0,0.0
85227,0.0,0.0
10025,0.0,0.0
56241,0.0,0.0
81218,0.0,0.0
59290,0.0,0.0
89963,0.0,0.0
69227,0.0,0.0
59520,0.0,0.0
85756,0.0,0.0
89226,0.0,0.0
82885,0.0,0.0
13301,0.0,0.0
30851,0.0,0.0
43524,0.0,0.0
65740,0.0,0.0
90170,0.0,0.0
12482,0.0,0.0
10612,0.0,0.0
26866,0.0,0.0
6505,0.0,0.0
64645,0.0,0.0
96151,0.0,0.0
84986,0.0,0.0
37815,0.0,1.0
49728,0.0,0.0
36071,0.0,0.0
22021,0.0,0.0
35997,0.0,0.0
72338,0.0,0.0
33581,0.0,0.0
36127,0.0,0.0
63528,0.0,0.0
98792,0.0,0.0
33360,0.0,0.0
6033,0.0,0.0
49623,0.0,0.0
33984,0.0,0.0
66595,0.0,0.0
14417,0.0,0.0
38398,0.0,0.0
93921,0.0,0.0
92009,0.0,0.0
44021,0.0,0.0
41841,0.0,0.0
24499,0.0,0.0
5737,0.0,0.0
33263,0.0,0.0
49707,0.0,0.0
16069,0.0,0.0
63923,0.0,0.0
30217,0.0,0.0
20805,0.0,0.0
78672,0.0,0.0
51279,0.0,0.0
6795,0.0,0.0
99018,0.0,0.0
66470,0.0,0.0
91358,0.0,0.0
88027,0.0,0.0
90963,0.0,0.0
67000,0.0,0.0
61567,0.0,0.0
87370,0.0,0.0
1725,0.0,0.0
18816,0.0,0.0
78582,0.0,0.0
55356,0.0,0.0
85597,0.0,0.0
96411,0.0,0.0
14346,0.0,0.0
51952,0.0,0.0
86579,0.0,0.0
15446,0.0,0.0
98884,0.0,0.0
80795,0.0,0.0
56504,0.0,0.0
70585,0.0,0.0
53131,0.0,0.0
99943,0.0,0.0
22745,0.0,0.0
52949,0.0,0.0
2080,0.0,0.0
69206,0.0,0.0
19972,0.0,0.0
25471,0.0,0.0
98700,0.0,0.0
61031,0.0,0.0
87264,0.0,0.0
65781,0.0,0.0
24077,0.0,0.0
56994,0.0,0.0
94736,0.0,0.0
24089,0.0,0.0
15755,0.0,0.0
25,0.0,0.0
35680,0.0,0.0
77345,0.0,0.0
79433,0.0,0.0
72153,0.0,0.0
85287,0.0,0.0
98593,0.0,0.0
69998,0.0,0.0
87515,0.0,0.0
12414,0.0,0.0
52666,0.0,1.0
70482,0.0,0.0
76607,0.0,0.0
28783,0.0,0.0
75896,0.0,0.0
34019,0.0,0.0
43307,0.0,0.0
74154,0.0,0.0
25476,0.0,0.0
74041,0.0,0.0
80120,0.0,0.0
47677,0.0,0.0
74953,0.0,0.0
59327,0.0,0.0
49531,0.0,0.0
4363,0.0,0.0
918,0.0,0.0
4216,0.0,0.0
74200,0.0,0.0
56069,0.0,0.0
37411,0.0,0.0
77722,0.0,0.0
86894,0.0,0.0
23409,0.0,0.0
60727,0.0,0.0
95420,0.0,0.0
79357,0.0,0.0
88195,0.0,0.0
5935,0.0,0.0
32824,0.0,0.0
6490,0.0,0.0
10590,0.0,0.0
10725,0.0,0.0
47639,0.0,0.0
75456,0.0,0.0
97424,0.0,0.0
88169,0.0,0.0
70363,0.0,0.0
59986,0.0,0.0
30735,0.0,0.0
56836,0.0,0.0
57156,0.0,0.0
77080,0.0,0.0
91562,0.0,0.0
89613,0.0,0.0
4801,0.0,0.0
81552,0.0,0.0
30185,0.0,0.0
6680,0.0,0.0
22694,0.0,0.0
19420,0.0,0.0
68739,0.0,0.0
53952,0.0,0.0
58204,0.0,0.0
95959,0.0,0.0
11698,0.0,0.0
93613,0.0,0.0
92367,0.0,0.0
66558,0.0,0.0
93027,0.0,0.0
46342,0.0,0.0
18508,0.0,0.0
28606,0.0,0.0
6947,0.0,0.0
47156,0.0,0.0
37610,0.0,0.0
80864,0.0,0.0
62202,0.0,0.0
6753,0.0,0.0
11341,0.0,0.0
61602,0.0,0.0
20061,0.0,0.0
89495,0.0,1.0
18049,0.0,0.0
44433,0.0,0.0
72644,0.0,0.0
6703,0.0,0.0
60013,0.0,0.0
36182,0.0,0.0
57835,0.0,0.0
63945,0.0,0.0
97054,0.0,0.0
55046,0.0,0.0
2648,0.0,0.0
45195,0.0,0.0
54972,0.0,0.0
62482,0.0,0.0
52,0.0,0.0
96350,0.0,0.0
57904,0.0,0.0
11744,0.0,0.0
52585,0.0,0.0
53940,0.0,0.0
73639,0.0,0.0
57485,0.0,0.0
77433,0.0,0.0
65773,0.0,0.0
28386,0.0,0.0
29202,0.0,0.0
66168,0.0,0.0
70892,0.0,0.0
92514,0.0,0.0
14319,0.0,0.0
75023,0.0,0.0
68287,0.0,0.0
58752,0.0,0.0
58478,0.0,0.0
69061,0.0,0.0
48006,0.0,0.0
50805,0.0,0.0
17348,0.0,0.0
51418,0.0,0.0
91027,0.0,0.0
2463,0.0,0.0
17554,0.0,0.0
79592,0.0,0.0
72222,1.0,0.0
38254,0.0,0.0
69674,0.0,0.0
4992,0.0,0.0
36769,0.0,0.0
95035,0.0,0.0
18135,0.0,0.0
82601,0.0,0.0
28275,0.0,0.0
60917,0.0,0.0
63019,0.0,0.0
5081,0.0,0.0
45131,0.0,0.0
4490,0.0,0.0
47809,0.0,0.0
88366,0.0,0.0
81950,0.0,0.0
75936,0.0,0.0
69222,0.0,0.0
96532,0.0,0.0
92982,0.0,0.0
20660,0.0,0.0
91148,0.0,0.0
80735,0.0,0.0
89008,0.0,0.0
33093,0.0,0.0
613,0.0,0.0
71385,0.0,0.0
91515,0.0,0.0
47499,0.0,0.0
44770,0.0,0.0
66971,0.0,0.0
24267,0.0,0.0
66896,0.0,0.0
24912,0.0,0.0
88431,0.0,0.0
42967,0.0,0.0
7794,0.0,0.0
65947,0.0,0.0
78373,0.0,0.0
43093,0.0,0.0
76236,0.0,0.0
51701,0.0,0.0
71415,0.0,1.0
61815,0.0,0.0
49306,0.0,0.0
22701,0.0,0.0
29404,0.0,0.0
98857,0.0,0.0
64040,0.0,0.0
60955,0.0,0.0
8258,0.0,0.0
78321,0.0,0.0
93470,0.0,0.0
93819,0.0,0.0
47756,0.0,0.0
92851,0.0,0.0
94342,0.0,0.0
38514,0.0,0.0
86426,0.0,0.0
8854,0.0,0.0
21478,0.0,0.0
31056,0.0,0.0
97053,0.0,0.0
3729,0.0,0.0
33623,0.0,0.0
47893,0.0,0.0
46452,0.0,0.0
13518,0.0,0.0
63390,0.0,0.0
17370,0.0,0.0
45018,0.0,0.0
69909,0.0,0.0
3398,0.0,0.0
83191,0.0,0.0
64384,0.0,1.0
76261,0.0,0.0
34545,0.0,0.0
66975,0.0,0.0
12734,0.0,0.0
75548,0.0,0.0
53172,0.0,0.0
28848,0.0,0.0
80557,0.0,0.0
73406,0.0,0.0
24637,0.0,0.0
30983,0.0,0.0
56777,0.0,0.0
79761,0.0,0.0
37153,0.0,0.0
46181,0.0,0.0
92376,0.0,0.0
26,0.0,0.0
15682,0.0,0.0
98656,0.0,0.0
56965,0.0,0.0
56206,0.0,0.0
60800,0.0,0.0
8364,0.0,0.0
50747,0.0,0.0
45740,0.0,0.0
79286,0.0,0.0
74241,0.0,0.0
28483,0.0,0.0
61323,0.0,0.0
94467,0.0,0.0
43566,0.0,0.0
43794,0.0,0.0
15109,0.0,0.0
95327,0.0,0.0
9698,0.0,0.0
83624,0.0,0.0
91096,0.0,0.0
49292,0.0,0.0
14258,0.0,0.0
3126,0.0,0.0
13426,0.0,0.0
53392,0.0,0.0
31933,0.0,0.0
47745,0.0,0.0
94500,0.0,0.0
20150,0.0,0.0
67419,0.0,0.0
2055,0.0,0.0
8963,0.0,0.0
83827,0.0,0.0
68148,0.0,0.0
48855,1.0,0.0
93989,0.0,0.0
55127,0.0,0.0
62751,0.0,0.0
61785,0.0,0.0
90026,0.0,0.0
98467,0.0,0.0
14263,0.0,0.0
60834,0.0,0.0
12806,0.0,0.0
75033,0.0,0.0
9925,0.0,0.0
64867,0.0,0.0
71159,0.0,0.0
76542,0.0,0.0
70221,0.0,0.0
60305,0.0,0.0
78606,0.0,0.0
5061,0.0,0.0
28015,0.0,0.0
22329,0.0,0.0
4644,0.0,0.0
90740,0.0,0.0
60685,0.0,0.0
54364,0.0,0.0
7016,0.0,0.0
58757,0.0,0.0
52089,0.0,0.0
43784,0.0,0.0
61717,0.0,0.0
14844,0.0,0.0
61395,0.0,0.0
7647,0.0,0.0
74433,0.0,0.0
79849,0.0,0.0
35487,0.0,0.0
21694,0.0,0.0
76057,0.0,0.0
19996,0.0,0.0
92765,0.0,0.0
82222,0.0,0.0
86780,0.0,0.0
23387,0.0,0.0
7864,0.0,0.0
14136,0.0,0.0
1879,0.0,0.0
23219,0.0,0.0
22647,0.0,0.0
89554,0.0,0.0
6651,0.0,0.0
54062,0.0,0.0
26191,0.0,0.0
33579,0.0,0.0
50759,0.0,0.0
63734,0.0,0.0
50050,0.0,0.0
57379,0.0,0.0
54688,0.0,0.0
50598,0.0,0.0
98117,0.0,0.0
51539,0.0,0.0
21648,0.0,0.0
70397,0.0,0.0
16683,0.0,0.0
28113,0.0,0.0
28592,0.0,0.0
14318,0.0,0.0
10436,0.0,0.0
76498,0.0,0.0
9837,0.0,0.0
48228,0.0,0.0
79920,0.0,0.0
28539,0.0,0.0
17433,0.0,0.0
1155,0.0,0.0
51597,0.0,0.0
53694,0.0,0.0
78021,0.0,0.0
69513,0.0,0.0
24624,0.0,0.0
81062,0.0,0.0
41049,0.0,0.0
17851,0.0,0.0
97177,0.0,0.0
33517,0.0,0.0
15548,0.0,0.0
96125,0.0,0.0
39213,0.0,0.0
87998,0.0,0.0
11682,0.0,0.0
83005,0.0,0.0
50255,0.0,0.0
81997,0.0,0.0
9613,0.0,0.0
68802,0.0,0.0
51278,0.0,0.0
72356,0.0,0.0
97739,0.0,0.0
40124,0.0,0.0
14069,0.0,0.0
55222,0.0,0.0
75746,0.0,0.0
71704,0.0,0.0
66449,0.0,0.0
39065,0.0,0.0
2636,0.0,0.0
67984,0.0,0.0
38600,0.0,0.0
5423,0.0,0.0
43904,0.0,0.0
72677,0.0,1.0
11898,0.0,0.0
698,0.0,0.0
3942,0.0,0.0
2805,0.0,0.0
61764,0.0,0.0
65730,0.0,0.0
85829,0.0,0.0
92141,0.0,0.0
85008,0.0,0.0
39337,0.0,0.0
1353,0.0,0.0
64524,0.0,0.0
95286,0.0,0.0
37630,0.0,0.0
26110,0.0,0.0
13375,0.0,0.0
54492,0.0,0.0
18137,0.0,0.0
92822,0.0,1.0
95721,0.0,0.0
91469,0.0,0.0
31242,0.0,0.0
23676,0.0,0.0
4414,0.0,0.0
81876,0.0,0.0
6259,0.0,0.0
13963,0.0,0.0
44538,0.0,0.0
8384,0.0,0.0
8393,0.0,0.0
59918,0.0,0.0
48280,0.0,0.0
10509,0.0,0.0
64932,0.0,0.0
44031,0.0,0.0
98053,0.0,0.0
62974,0.0,0.0
38837,0.0,0.0
55533,0.0,0.0
72897,0.0,0.0
574,0.0,0.0
15789,0.0,0.0
43606,0.0,0.0
25833,0.0,0.0
29385,0.0,0.0
41664,0.0,0.0
43737,0.0,0.0
59933,0.0,0.0
6062,0.0,0.0
50944,0.0,0.0
74795,0.0,0.0
24423,0.0,0.0
932,0.0,0.0
27462,0.0,0.0
47548,0.0,0.0
22707,0.0,0.0
97743,0.0,0.0
11005,1.0,0.0
7338,0.0,0.0
5390,0.0,0.0
35354,0.0,0.0
80394,0.0,0.0
53703,0.0,0.0
72828,0.0,0.0
11579,0.0,0.0
57101,0.0,0.0
26827,0.0,0.0
48007,0.0,0.0
48300,0.0,0.0
67543,0.0,0.0
23602,0.0,0.0
78029,0.0,0.0
82413,0.0,0.0
38749,0.0,0.0
82060,0.0,0.0
36166,0.0,0.0
66333,0.0,0.0
96860,0.0,0.0
92864,0.0,0.0
50690,0.0,0.0
75257,0.0,0.0
89189,0.0,0.0
44755,0.0,0.0
62177,0.0,0.0
90316,0.0,0.0
61029,0.0,0.0
36299,0.0,0.0
19032,0.0,0.0
97947,0.0,0.0
4661,0.0,0.0
43725,0.0,0.0
25016,0.0,0.0
92207,0.0,0.0
25422,0.0,0.0
67190,0.0,0.0
80333,0.0,0.0
47045,0.0,0.0
24872,0.0,0.0
51542,0.0,0.0
68000,0.0,0.0
88058,0.0,0.0
16791,0.0,0.0
69083,0.0,0.0
1514,0.0,1.0
79042,0.0,0.0
57798,0.0,0.0
87156,0.0,0.0
85420,0.0,0.0
28806,0.0,0.0
59046,0.0,0.0
91958,0.0,0.0
47560,0.0,0.0
83462,0.0,0.0
47688,0.0,0.0
879,0.0,0.0
44302,0.0,0.0
64045,0.0,0.0
66950,0.0,0.0
64461,0.0,0.0
13962,0.0,0.0
79303,0.0,0.0
57110,0.0,0.0
87905,0.0,0.0
87851,0.0,0.0
79673,0.0,0.0
78056,0.0,0.0
75484,0.0,0.0
47423,0.0,0.0
66012,0.0,0.0
49064,0.0,0.0
62298,0.0,0.0
78708,0.0,0.0
7773,0.0,0.0
64236,0.0,0.0
43239,0.0,0.0
21249,0.0,0.0
86100,0.0,0.0
32000,0.0,0.0
84288,0.0,0.0
70028,0.0,0.0
97502,0.0,0.0
43498,0.0,0.0
9960,0.0,0.0
52566,0.0,0.0
96970,0.0,0.0
33192,0.0,0.0
52074,0.0,0.0
93531,0.0,0.0
95967,0.0,0.0
99298,0.0,0.0
4517,0.0,1.0
81131,0.0,0.0
73837,0.0,0.0
66771,0.0,0.0
52262,0.0,0.0
54800,0.0,0.0
29000,0.0,0.0
6484,0.0,0.0
66596,0.0,0.0
22514,0.0,0.0
22127,0.0,0.0
69753,0.0,0.0
57709,0.0,1.0
98119,0.0,0.0
91173,0.0,0.0
91249,0.0,0.0
44365,0.0,0.0
1194,0.0,0.0
39400,0.0,0.0
68283,0.0,0.0
89911,0.0,0.0
36287,0.0,0.0
66097,0.0,0.0
4341,0.0,0.0
81396,0.0,0.0
82607,1.0,0.0
1336,0.0,0.0
28225,0.0,1.0
56615,0.0,0.0
55303,0.0,0.0
39500,0.0,0.0
42939,0.0,0.0
1591,0.0,0.0
57438,0.0,0.0
59841,0.0,0.0
51708,0.0,0.0
33225,0.0,0.0
25722,0.0,0.0
86340,0.0,0.0
75692,0.0,0.0
19711,0.0,0.0
46852,0.0,0.0
9949,0.0,0.0
88745,0.0,0.0
74158,0.0,0.0
86051,0.0,0.0
95025,0.0,0.0
56898,0.0,0.0
48630,0.0,0.0
42543,0.0,0.0
13201,0.0,0.0
43872,0.0,0.0
51475,0.0,0.0
17803,0.0,0.0
21781,0.0,0.0
32870,0.0,1.0
8888,0.0,0.0
375,0.0,0.0
2008,0.0,0.0
6469,0.0,0.0
83576,0.0,0.0
97558,1.0,0.0
53966,0.0,0.0
95208,0.0,0.0
56669,0.0,0.0
97810,0.0,0.0
89377,0.0,0.0
17387,0.0,0.0
18101,0.0,0.0
24037,0.0,0.0
53775,1.0,0.0
98416,0.0,0.0
36051,0.0,0.0
16065,0.0,0.0
20342,0.0,0.0
55866,0.0,0.0
8771,0.0,0.0
32120,0.0,0.0
93636,0.0,0.0
65902,0.0,1.0
55750,0.0,0.0
8022,0.0,0.0
62578,0.0,0.0
7191,0.0,0.0
73785,0.0,0.0
85460,0.0,0.0
48486,0.0,0.0
46377,0.0,0.0
84737,0.0,0.0
88607,0.0,0.0
4124,0.0,0.0
36331,0.0,0.0
5976,0.0,0.0
32661,0.0,0.0
92089,0.0,0.0
83488,0.0,0.0
33125,0.0,0.0
12124,0.0,0.0
61235,0.0,0.0
31437,0.0,0.0
61852,0.0,0.0
44329,0.0,0.0
79519,0.0,0.0
44372,0.0,0.0
96747,0.0,0.0
21131,0.0,0.0
20169,0.0,0.0
57360,0.0,0.0
54243,0.0,0.0
89681,0.0,0.0
91803,0.0,0.0
9509,0.0,0.0
88390,0.0,0.0
78310,0.0,0.0
73219,0.0,0.0
47086,0.0,0.0
1319,0.0,0.0
95269,0.0,0.0
67661,0.0,0.0
13085,0.0,0.0
19330,0.0,0.0
36543,0.0,0.0
72560,0.0,0.0
38509,0.0,0.0
37459,0.0,0.0
63538,0.0,0.0
36242,0.0,0.0
33751,0.0,0.0
26730,0.0,0.0
59128,0.0,0.0
7576,0.0,0.0
67937,0.0,0.0
8851,0.0,0.0
47535,0.0,0.0
51082,0.0,0.0
45830,0.0,0.0
27560,0.0,0.0
46077,0.0,0.0
72110,0.0,0.0
99756,0.0,0.0
50882,0.0,0.0
52266,0.0,0.0
50987,0.0,0.0
67950,0.0,0.0
4446,0.0,0.0
41325,0.0,0.0
36062,0.0,0.0
24846,0.0,0.0
29973,0.0,0.0
75395,0.0,0.0
71613,0.0,0.0
68531,0.0,0.0
5701,0.0,0.0
73118,0.0,0.0
8154,0.0,0.0
12992,0.0,0.0
33849,0.0,0.0
14360,0.0,0.0
63484,0.0,0.0
32806,0.0,0.0
45188,0.0,0.0
61406,0.0,0.0
6835,0.0,0.0
13996,0.0,0.0
81161,0.0,0.0
16883,0.0,0.0
63611,0.0,0.0
87759,0.0,0.0
60365,0.0,0.0
40756,0.0,0.0
3593,0.0,0.0
42571,0.0,0.0
64387,0.0,0.0
33111,0.0,0.0
98945,0.0,0.0
97462,0.0,0.0
34328,0.0,0.0
28572,0.0,0.0
94036,0.0,0.0
83131,0.0,0.0
15635,0.0,0.0
54007,0.0,0.0
66817,0.0,0.0
88604,0.0,0.0
37298,0.0,0.0
39871,0.0,0.0
39067,0.0,0.0
801,0.0,0.0
20629,0.0,0.0
86158,0.0,0.0
20768,0.0,0.0
53318,0.0,1.0
17490,0.0,0.0
13105,0.0,0.0
54386,0.0,0.0
63221,0.0,0.0
40649,0.0,0.0
42080,0.0,0.0
18228,0.0,0.0
4439,0.0,0.0
45522,0.0,0.0
20802,0.0,1.0
23604,0.0,0.0
30033,0.0,0.0
68346,0.0,0.0
49348,0.0,0.0
48439,0.0,0.0
29621,0.0,0.0
34811,0.0,0.0
51894,0.0,0.0
2245,0.0,0.0
69124,0.0,0.0
47344,0.0,0.0
71387,0.0,0.0
70360,0.0,0.0
87054,0.0,0.0
93733,0.0,0.0
35846,0.0,0.0
51962,0.0,0.0
56226,0.0,0.0
20334,0.0,0.0
93668,0.0,0.0
95452,0.0,0.0
6271,0.0,0.0
34197,0.0,0.0
12243,0.0,0.0
6903,0.0,0.0
21685,0.0,0.0
40239,0.0,0.0
18770,0.0,0.0
92358,0.0,0.0
55288,0.0,0.0
32262,0.0,0.0
49791,0.0,0.0
9045,0.0,0.0
29189,0.0,0.0
88970,0.0,0.0
93537,0.0,0.0
3613,0.0,0.0
68469,0.0,0.0
26267,0.0,0.0
63748,0.0,0.0
10995,0.0,0.0
20936,0.0,0.0
1448,0.0,0.0
46971,0.0,0.0
41185,0.0,0.0
67625,0.0,0.0
27404,0.0,0.0
59324,0.0,0.0
46847,0.0,0.0
42015,0.0,0.0
93845,0.0,1.0
24383,0.0,0.0
77594,0.0,0.0
23184,0.0,0.0
82445,0.0,0.0
24466,0.0,0.0
46416,0.0,1.0
92156,0.0,0.0
98151,0.0,0.0
39429,0.0,0.0
93303,0.0,0.0
75529,0.0,0.0
54207,0.0,0.0
90152,0.0,0.0
76864,0.0,0.0
17674,0.0,0.0
74508,0.0,0.0
73152,0.0,0.0
77412,0.0,0.0
71037,0.0,0.0
77548,0.0,0.0
21532,0.0,0.0
45050,0.0,0.0
47157,0.0,0.0
51522,0.0,0.0
17896,0.0,0.0
40940,0.0,0.0
55440,0.0,0.0
8243,0.0,0.0
33022,0.0,0.0
24705,0.0,0.0
3858,0.0,0.0
74550,0.0,0.0
92739,0.0,0.0
72482,0.0,0.0
83181,0.0,0.0
53132,0.0,0.0
41818,0.0,0.0
69494,0.0,0.0
82004,0.0,0.0
54409,0.0,0.0
34802,0.0,0.0
16208,0.0,0.0
39334,0.0,0.0
98138,0.0,0.0
43772,0.0,0.0
76268,0.0,0.0
89424,0.0,0.0
58209,0.0,0.0
4356,0.0,0.0
86846,0.0,1.0
61375,0.0,0.0
90779,0.0,0.0
43126,0.0,0.0
19676,0.0,0.0
45323,0.0,0.0
70072,0.0,0.0
13833,0.0,0.0
95925,0.0,0.0
20810,0.0,0.0
22078,0.0,0.0
90303,0.0,0.0
42073,0.0,0.0
74991,0.0,0.0
26683,0.0,0.0
74556,0.0,0.0
17835,0.0,0.0
2067,0.0,0.0
26717,0.0,0.0
56832,0.0,0.0
54696,0.0,0.0
65812,0.0,0.0
61856,0.0,0.0
83652,0.0,0.0
10429,0.0,0.0
71950,0.0,1.0
18477,0.0,0.0
76315,0.0,0.0
16978,0.0,0.0
57576,0.0,0.0
60064,0.0,0.0
79788,0.0,0.0
28528,0.0,0.0
22504,0.0,0.0
51136,0.0,1.0
5723,0.0,0.0
65362,0.0,0.0
5749,0.0,0.0
45746,0.0,0.0
54570,0.0,0.0
49508,0.0,0.0
65380,0.0,0.0
68663,0.0,0.0
30374,0.0,0.0
26408,0.0,0.0
13947,0.0,0.0
6016,0.0,0.0
28230,0.0,0.0
65091,0.0,0.0
19421,0.0,0.0
33794,0.0,0.0
54718,0.0,0.0
85513,0.0,0.0
47349,0.0,0.0
16279,0.0,1.0
18367,0.0,0.0
57813,0.0,0.0
51206,0.0,0.0
23848,0.0,0.0
43249,0.0,0.0
21242,0.0,0.0
97559,0.0,0.0
49800,0.0,0.0
79166,0.0,0.0
80234,0.0,0.0
33108,0.0,0.0
74828,0.0,0.0
27531,0.0,0.0
73479,0.0,0.0
26685,0.0,0.0
19325,0.0,0.0
52536,0.0,0.0
12174,0.0,0.0
9596,0.0,0.0
87761,0.0,0.0
47277,0.0,0.0
3108,0.0,0.0
28314,0.0,0.0
4127,0.0,0.0
67391,0.0,0.0
69421,0.0,0.0
69611,0.0,0.0
8834,0.0,0.0
33520,0.0,0.0
64485,0.0,0.0
63962,0.0,0.0
30777,0.0,0.0
41966,0.0,0.0
36872,0.0,0.0
42583,1.0,0.0
53762,0.0,0.0
37121,0.0,0.0
68506,0.0,0.0
56122,0.0,0.0
97282,0.0,0.0
98122,0.0,0.0
93011,0.0,0.0
41596,0.0,0.0
30856,0.0,0.0
22401,0.0,0.0
12221,0.0,0.0
3909,0.0,0.0
77544,0.0,0.0
39470,0.0,0.0
17593,0.0,0.0
26933,0.0,0.0
88755,0.0,0.0
46498,0.0,0.0
72720,0.0,0.0
51420,0.0,0.0
46135,0.0,0.0
49148,0.0,0.0
7580,0.0,1.0
86431,0.0,0.0
46835,0.0,0.0
79211,0.0,0.0
33714,0.0,0.0
93070,0.0,0.0
38146,0.0,0.0
67855,0.0,0.0
21406,0.0,0.0
77242,0.0,0.0
35226,0.0,0.0
34365,0.0,0.0
96167,0.0,0.0
71590,0.0,0.0
9858,0.0,0.0
33542,0.0,0.0
63647,0.0,0.0
19573,0.0,0.0
97489,0.0,0.0
44422,0.0,0.0
80436,0.0,0.0
47710,0.0,0.0
57184,0.0,0.0
89902,0.0,0.0
2319,0.0,0.0
53211,0.0,0.0
4128,0.0,0.0
87087,0.0,0.0
88015,0.0,0.0
866,0.0,0.0
61697,0.0,1.0
38249,0.0,0.0
58633,0.0,0.0
52243,0.0,0.0
96533,0.0,0.0
36205,0.0,0.0
90011,0.0,0.0
98012,0.0,0.0
18497,0.0,0.0
77622,0.0,0.0
28974,0.0,0.0
21869,0.0,0.0
14270,0.0,0.0
62465,0.0,0.0
99669,0.0,0.0
41150,0.0,0.0
82545,0.0,0.0
4022,0.0,0.0
17676,0.0,0.0
31946,0.0,0.0
96993,0.0,0.0
63562,0.0,0.0
26086,0.0,0.0
57938,0.0,0.0
17174,0.0,0.0
56912,0.0,0.0
81885,0.0,0.0
77153,0.0,0.0
47475,0.0,0.0
56901,0.0,0.0
61587,0.0,0.0
4292,0.0,0.0
97593,0.0,1.0
91779,1.0,0.0
54820,0.0,0.0
7244,0.0,0.0
50910,0.0,0.0
28002,0.0,0.0
71228,0.0,0.0
66784,0.0,0.0
32430,0.0,0.0
23195,0.0,0.0
72622,0.0,0.0
54995,0.0,0.0
79775,0.0,0.0
25897,0.0,0.0
95740,0.0,0.0
46588,0.0,0.0
10069,0.0,0.0
45095,0.0,0.0
73520,0.0,0.0
22433,0.0,0.0
27005,0.0,0.0
35311,0.0,0.0
11902,0.0,0.0
86519,0.0,0.0
98488,0.0,0.0
5877,0.0,0.0
13438,0.0,0.0
74609,0.0,0.0
6611,0.0,0.0
16951,0.0,0.0
89318,0.0,0.0
23535,0.0,0.0
84390,0.0,0.0
87744,0.0,0.0
15011,0.0,0.0
6543,0.0,0.0
88681,0.0,0.0
34746,0.0,0.0
6472,0.0,0.0
63787,0.0,0.0
21830,0.0,0.0
90863,0.0,1.0
4419,0.0,0.0
9565,0.0,0.0
88304,0.0,0.0
65570,0.0,0.0
83793,0.0,0.0
83551,0.0,0.0
28990,0.0,0.0
43576,0.0,0.0
5762,0.0,0.0
66545,0.0,0.0
